 2612.29     18.6045      Lin-Lin
 2612.38     17.4053      Lin-Lin
 2612.48     16.2959      Lin-Lin
 2612.58     15.271       Lin-Lin
 2612.67     14.3249      Lin-Lin
 2612.78     13.3557      Lin-Lin
 2612.9      12.3833      Lin-Lin
 2613.02     11.5037      Lin-Lin
 2613.14     10.708       Lin-Lin
 2613.26     9.98767      Lin-Lin
 2613.38     9.33505      Lin-Lin
 2613.5      8.74307      Lin-Lin
 2613.62     8.20529      Lin-Lin
 2613.75     7.67107      Lin-Lin
 2613.89     7.14799      Lin-Lin
 2614.03     6.67806      Lin-Lin
 2614.17     6.25458      Lin-Lin
 2614.32     5.87174      Lin-Lin
 2614.46     5.52455      Lin-Lin
 2614.6      5.20871      Lin-Lin
 2614.74     4.92052      Lin-Lin
 2614.91     4.61144      Lin-Lin
 2615.01     4.44695      Lin-Lin
 2615.2      4.14454      Lin-Lin
 2615.4      3.87334      Lin-Lin
 2615.59     3.62907      Lin-Lin
 2615.78     3.40813      Lin-Lin
 2615.98     3.20757      Lin-Lin
 2616.17     3.02487      Lin-Lin
 2616.37     2.8579       Lin-Lin
 2616.58     2.68662      Lin-Lin
 2616.8      2.53078      Lin-Lin
 2617.02     2.38853      Lin-Lin
 2617.24     2.25831      Lin-Lin
 2617.46     2.13875      Lin-Lin
 2617.67     2.02871      Lin-Lin
 2617.89     1.92717      Lin-Lin
 2618.11     1.83327      Lin-Lin
 2618.38     1.72776      Lin-Lin
 2618.64     1.63132      Lin-Lin
 2618.91     1.54293      Lin-Lin
 2619.18     1.46169      Lin-Lin
 2619.44     1.38684      Lin-Lin
 2619.84     1.28511      Lin-Lin
 2620.24     1.19439      Lin-Lin
 2620.59     1.1225       Lin-Lin
 2620.95     1.05701      Lin-Lin
 2621.3      0.99719      Lin-Lin
 2621.65     0.942385     Lin-Lin
 2622        0.892045     Lin-Lin
 2622.35     0.845697     Lin-Lin
 2622.7      0.802925     Lin-Lin
 2623.05     0.763368     Lin-Lin
 2623.48     0.719459     Lin-Lin
 2623.9      0.679289     Lin-Lin
 2624.32     0.642441     Lin-Lin
 2624.75     0.608554     Lin-Lin
 2625.17     0.577313     Lin-Lin
 2625.81     0.534828     Lin-Lin
 2626.45     0.496916     Lin-Lin
 2626.99     0.467572     Lin-Lin
 2627.54     0.44078      Lin-Lin
 2628.08     0.416252     Lin-Lin
 2628.63     0.393737     Lin-Lin
 2629.17     0.373021     Lin-Lin
 2629.72     0.353914     Lin-Lin
 2630.53     0.327921     Lin-Lin
 2631.14     0.310488     Lin-Lin
 2631.81     0.292886     Lin-Lin
 2632.47     0.276754     Lin-Lin
 2633.14     0.261934     Lin-Lin
 2633.8      0.24829      Lin-Lin
 2634.47     0.235701     Lin-Lin
 2635.47     0.218566     Lin-Lin
 2636.14     0.208168     Lin-Lin
 2636.98     0.195973     Lin-Lin
 2637.83     0.18482      Lin-Lin
 2638.68     0.174596     Lin-Lin
 2639.53     0.165203     Lin-Lin
 2640.38     0.156553     Lin-Lin
 2641.22     0.148571     Lin-Lin
